Vgs,Id,Temperature
0.0,0.17875,25
0.01,0.17875,25
0.02,0.17875,25
0.03,0.17875000000000002,25
0.04,0.17875000000000002,25
0.05,0.17875000000000002,25
0.06,0.17875000000000002,25
0.07,0.17875000000000002,25
0.08,0.17875000000000002,25
0.09,0.17875000000000005,25
0.1,0.1787499999999977,25
0.11,0.1787499999999977,25
0.12,0.1787499999999977,25
0.13,0.1787499999999977,25
0.14,0.1787499999999977,25
0.15,0.1787499999999977,25
0.16,0.1787499999999977,25
0.17,0.1787499999999977,25
0.18,0.1787499999999977,25
0.19,0.1787499999999977,25
0.2,0.1787499999999977,25
0.21,0.1787499999999977,25
0.22,0.1787499999999977,25
0.23,0.17874999999999766,25
0.24,0.17874999999999766,25
0.25,0.1787499999999977,25
0.26,0.17874999999999766,25
0.27,0.17874999999999766,25
0.28,0.1787499999999977,25
0.29,0.17874999999999766,25
0.3,0.17874999999999766,25
0.31,0.1787499999999977,25
0.32,0.1787499999999977,25
0.33,0.1787499999999977,25
0.34,0.1787499999999977,25
0.35000000000000003,0.1787499999999977,25
0.36,0.1787499999999977,25
0.37,0.1787499999999977,25
0.38,0.1787499999999977,25
0.39,0.1787499999999977,25
0.4,0.1787499999999977,25
0.41000000000000003,0.1787499999999977,25
0.42,0.1787499999999977,25
0.43,0.1787499999999977,25
0.44,0.1787499999999977,25
0.45,0.1787499999999977,25
0.46,0.1787499999999977,25
0.47000000000000003,0.1787499999999977,25
0.48,0.1787499999999977,25
0.49,0.1787499999999977,25
0.5,0.1787499999999977,25
0.51,0.1787499999999977,25
0.52,0.1787499999999977,25
0.53,0.1787499999999977,25
0.54,0.1787499999999977,25
0.55,0.1787499999999977,25
0.56,0.1787499999999977,25
0.5700000000000001,0.17874999999999766,25
0.58,0.17874999999999766,25
0.59,0.17874999999999766,25
0.6,0.17874999999999766,25
0.61,0.1787499999999977,25
0.62,0.1787499999999977,25
0.63,0.1787499999999977,25
0.64,0.1787499999999977,25
0.65,0.1787499999999977,25
0.66,0.1787499999999977,25
0.67,0.1787499999999977,25
0.68,0.1787499999999977,25
0.6900000000000001,0.1787499999999977,25
0.7000000000000001,0.1787499999999977,25
0.71,0.1787499999999977,25
0.72,0.1787499999999977,25
0.73,0.1787499999999977,25
0.74,0.1787499999999977,25
0.75,0.1787499999999977,25
0.76,0.1787499999999977,25
0.77,0.1787499999999977,25
0.78,0.1787499999999977,25
0.79,0.1787499999999977,25
0.8,0.1787499999999977,25
0.81,0.1787499999999977,25
0.8200000000000001,0.1787499999999977,25
0.8300000000000001,0.1787499999999977,25
0.84,0.1787499999999977,25
0.85,0.1787499999999977,25
0.86,0.1787499999999977,25
0.87,0.1787499999999977,25
0.88,0.1787499999999977,25
0.89,0.1787499999999977,25
0.9,0.1787499999999977,25
0.91,0.1787499999999977,25
0.92,0.1787499999999977,25
0.93,0.1787499999999977,25
0.9400000000000001,0.1787499999999977,25
0.9500000000000001,0.1787499999999977,25
0.96,0.1787499999999977,25
0.97,0.1787499999999977,25
0.98,0.1787499999999977,25
0.99,0.1787499999999977,25
1.0,0.1787499999999977,25
1.01,0.17874999999999766,25
1.02,0.17874999999999766,25
1.03,0.17874999999999766,25
1.04,0.177981366459625,25
1.05,0.17763975155279274,25
1.06,0.17768020594965445,25
1.07,0.17805778032036382,25
1.08,0.1787275253350745,25
1.09,0.17964449166394014,25
1.1,0.18076372997711435,25
1.11,0.1820402909447508,25
1.12,0.18290216223789052,25
1.1300000000000001,0.18388269976182456,25
1.1400000000000001,0.18528190818661322,25
1.1500000000000001,0.1870098888525638,25
1.16,0.18897674309998358,25
1.17,0.19109257226917978,25
1.18,0.19326747770045982,25
1.19,0.1954115607341309,25
1.2,0.1974349227105004,25
1.21,0.1992476649698755,25
1.22,0.20075988885256357,25
1.23,0.20188169569887193,25
1.24,0.20252318684910772,25
1.25,0.2038350651473378,25
1.26,0.20473368729023905,25
1.27,0.2035583577670017,25
1.28,0.20341519675468417,25
1.29,0.20412440693390085,25
1.3,0.20550619098526648,25
1.31,0.2073807515893955,25
1.32,0.20956829142690264,25
1.33,0.2127397113524088,25
1.34,0.21660887677477786,25
1.35,0.2207993691632107,25
1.36,0.2251763405281682,25
1.37,0.2265304087186209,25
1.3800000000000001,0.22950933444068153,25
1.3900000000000001,0.23379847238542584,25
1.4000000000000001,0.23908317724392925,25
1.41,0.24504880370726734,25
1.42,0.25138070646651556,25
1.43,0.2562269731320041,25
1.44,0.26166426274263455,25
1.45,0.26728803132978984,25
1.46,0.2726937349248526,25
1.47,0.27637544949329484,25
1.48,0.28181431840470367,25
1.49,0.2890062111801204,25
1.5,0.29750163452108136,25
1.5,0.10397497420020654,125
1.51,0.30454519450800516,25
1.51,0.10638867389060894,125
1.52,0.3132743543641672,25
1.52,0.11064847781217753,125
1.53,0.3231047728015649,25
1.53,0.11655147058823528,125
1.54,0.33114620791107774,25
1.54,0.12389473684210522,125
1.55,0.3404012749264421,25
1.55,0.1324753611971104,125
1.56,0.3490782726533173,25
1.56,0.14209042827657375,125
1.57,0.3561243414400464,25
1.57,0.15253702270381836,125
1.58,0.36883423485406674,25
1.58,0.16361222910216647,125
1.59,0.3826455959159731,25
1.59,0.17472291021671751,125
1.6,0.39619374206496527,25
1.6,0.18731501547987534,125
1.61,0.4111137835741982,25
1.61,0.19768498452012298,125
1.62,0.42571959790780756,25
1.62,0.2087701238390084,125
1.6300000000000001,0.4391976021955743,25
1.6300000000000001,0.21923861123396632,125
1.6400000000000001,0.4561011635509341,25
1.6400000000000001,0.22819791476962203,125
1.6500000000000001,0.47212863110759107,25
1.6500000000000001,0.24148158024819735,125
1.6600000000000001,0.49017994636689544,25
1.6600000000000001,0.25610872986965577,125
1.67,0.5059669432615053,25
1.67,0.2696601907016665,125
1.68,0.5242462475817711,25
1.68,0.2875889334061786,125
1.69,0.545658113196724,25
1.69,0.30608801415302833,125
1.7,0.5666448554652808,25
1.7,0.32660480136326836,125
1.71,0.5863704168522996,25
1.71,0.3453931650059389,125
1.72,0.6110872491394079,25
1.72,0.3664865803132383,125
1.73,0.635850926043507,25
1.73,0.38559615409631176,125
1.74,0.6596006433802231,25
1.74,0.405808186664757,125
1.75,0.6875954727415791,25
1.75,0.4301451238390074,125
1.76,0.7148028871579776,25
1.76,0.45382497387499693,125
1.77,0.7443298075380265,25
1.77,0.4764646098377411,125
1.78,0.7768970678169173,25
1.78,0.5028744032442677,125
1.79,0.8090107275486582,25
1.79,0.5301656986323919,125
1.8,0.8438037996540806,25
1.8,0.5574832447335246,125
1.81,0.8804200917003134,25
1.81,0.588282777032712,125
1.82,0.9167528455415701,25
1.82,0.6205796435795179,125
1.83,0.9546134850373279,25
1.83,0.6533173289952918,125
1.84,0.9957629231176499,25
1.84,0.6880985914431897,125
1.85,1.0386137387126981,25
1.85,0.7238531080572236,125
1.86,1.0834581024664747,25
1.86,0.7615741708910567,125
1.87,1.1263269885535458,25
1.87,0.7992610059508811,125
1.8800000000000001,1.1745665369233282,25
1.8800000000000001,0.8395103624627029,125
1.8900000000000001,1.2237184683943045,25
1.8900000000000001,0.8809387264946336,125
1.9000000000000001,1.2733672757466752,25
1.9000000000000001,0.9274238306223735,125
1.9100000000000001,1.327064467656691,25
1.9100000000000001,0.9724378944462148,125
1.92,1.382580557363973,25
1.92,1.0189577275663146,125
1.93,1.437609644247403,25
1.93,1.0689563841982395,125
1.94,1.497986793454321,25
1.94,1.121402292594563,125
1.95,1.5592613791966548,25
1.95,1.174663615809981,125
1.96,1.6224117640307656,25
1.96,1.2319201223193892,125
1.97,1.6893130986665268,25
1.97,1.291116945406041,125
1.98,1.7553924267270054,25
1.98,1.3521445861142305,125
1.99,1.8248633810574335,25
1.99,1.4132967066486102,125
2.0,1.8966378104684574,25
2.0,1.4737241263363572,125
2.0100000000000002,1.9682551947164697,25
2.0100000000000002,1.5415991773550366,125
2.02,2.042453202180009,25
2.02,1.6093352060500519,125
2.0300000000000002,2.1152323756211846,25
2.0300000000000002,1.6784464760215796,125
2.04,2.1928176990411923,25
2.04,1.7527350836230349,125
2.05,2.272118984211607,25
2.05,1.8249993529895647,125
2.06,2.352686124571791,25
2.06,1.9025520112715244,125
2.07,2.4375912940307862,25
2.07,1.9822875498983499,125
2.08,2.52504456846078,25
2.08,2.06637863661065,125
2.09,2.6124433816636694,25
2.09,2.1558365985995556,125
2.1,2.705434867779152,25
2.1,2.2448521105005907,125
2.11,2.7998657087294228,25
2.11,2.3368860480750238,125
2.12,2.893500424510125,25
2.12,2.434733818959594,125
2.13,2.9920882256823496,25
2.13,2.530671189295999,125
2.14,3.0928534433096493,25
2.14,2.6305849054685284,125
2.15,3.192517003286117,25
2.15,2.73245876969372,125
2.16,3.2975169612371387,25
2.16,2.8330149181944857,125
2.17,3.4042371755289844,25
2.17,2.9407643743733196,125
2.18,3.5101971411490505,25
2.18,3.04641909281957,125
2.19,3.618350951137827,25
2.19,3.156003056218247,125
2.2,3.7242641216094388,25
2.2,3.2696478760374683,125
2.21,3.8316166372224676,25
2.21,3.3824711656841515,125
2.22,3.9368434881438437,25
2.22,3.425341783685691,125
2.23,4.038795552165275,25
2.23,3.5153307355609966,125
2.24,4.152367292853362,25
2.24,3.6559202194524856,125
2.25,4.262271995409027,25
2.25,3.829270189095018,125
2.2600000000000002,4.370967567878298,25
2.2600000000000002,4.02643523651663,125
2.27,4.483733360529362,25
2.27,4.255114591307886,125
2.2800000000000002,4.589682925743847,25
2.2800000000000002,4.494492470809433,125
2.29,4.701939083293681,25
2.29,4.749518560060619,125
2.3000000000000003,4.814766298690468,25
2.31,4.9225144411725195,25
2.32,5.038862153678707,25
2.32,5.009831953751598,125
2.33,5.155058363554566,25
2.33,5.26948708944687,125
2.34,5.273337897669917,25
2.34,5.524780406774918,125
2.35,5.395938746400983,25
2.35,5.774242238921648,125
2.36,5.5202037752245445,25
2.36,6.006048998942653,125
2.37,5.6445694169200555,25
2.37,6.216692507155884,125
2.38,5.772170760525437,25
2.38,6.392308959907744,125
2.39,5.8982335918714845,25
2.39,6.527115702639909,125
2.4,6.0268952208620625,25
2.4,6.613586931110042,125
2.41,6.15719819936332,25
2.41,6.771222890543904,125
2.42,6.2850763915071255,25
2.42,6.936289187894595,125
2.43,6.419604128365009,25
2.43,7.091458814535468,125
2.44,6.556207627741659,25
2.44,7.245239172040563,125
2.45,6.685683762031017,25
2.45,7.410216290514478,125
2.46,6.819209611578132,25
2.46,7.567870178269943,125
2.47,6.952036524280716,25
2.47,7.732328686844311,125
2.48,7.082107098834824,25
2.48,7.901616117997923,125
2.49,7.219219618840972,25
2.49,8.071711326878662,125
2.5,7.350637919712649,25
2.5,8.248566503391938,125
2.5100000000000002,7.48588845665436,25
2.5100000000000002,8.432939281959545,125
2.52,7.623335987634312,25
2.52,8.61672736758332,125
2.5300000000000002,7.753841151412075,25
2.5300000000000002,8.80993413490398,125
2.54,7.890554706613057,25
2.54,8.996574833972275,125
2.5500000000000003,8.024931765325032,25
2.5500000000000003,9.184967557577519,125
2.56,8.158871953594769,25
2.56,9.381195948852232,125
2.57,8.29540421233527,25
2.57,9.574365990387781,125
2.58,8.43131059194082,25
2.58,9.76710285760721,125
2.59,8.562859662543648,25
2.59,9.959435375594076,125
2.6,8.70113749048558,25
2.6,10.152078021005718,125
2.61,8.837146411806902,25
2.61,10.347795163634657,125
2.62,8.975163652962856,25
2.62,10.546934186084446,125
2.63,9.116145368450566,25
2.63,10.74443183957377,125
2.64,9.250187398145215,25
2.64,10.94916760667321,125
2.65,9.389281042762363,25
2.65,11.147059973207604,125
2.66,9.527375516604632,25
2.66,11.345805891267355,125
2.67,9.660652310693429,25
2.67,11.554318609009822,125
2.68,9.801052179275688,25
2.68,11.75307988910317,125
2.69,9.939679713977153,25
2.69,11.951809673604373,125
2.7,10.0779613790727,25
2.7,12.151214126907576,125
2.71,10.220168751746597,25
2.71,12.351103443008292,125
2.72,10.354917679578534,25
2.72,12.555495524339568,125
2.73,10.494429241989,25
2.73,12.759321720445456,125
2.74,10.633824745805779,25
2.74,12.95611227886468,125
2.75,10.767765316168811,25
2.75,13.16345624253707,125
2.7600000000000002,10.905667016049843,25
2.7600000000000002,13.36483153442339,125
2.77,11.04373055136486,25
2.77,13.563877701527314,125
2.7800000000000002,11.178502385725363,25
2.7800000000000002,13.772525269226591,125
2.79,11.3195126542435,25
2.79,13.976475684647012,125
2.8000000000000003,11.461157479736281,25
2.8000000000000003,14.183627943052844,125
2.81,11.601914293440409,25
2.81,14.392824510050641,125
2.82,11.744388704801295,25
2.82,14.595952758028838,125
2.83,11.881484320161892,25
2.83,14.799898394100321,125
2.84,12.01936736594605,25
2.84,15.005007084428499,125
2.85,12.159372789849545,25
2.85,15.210628103422714,125
2.86,12.294354493501105,25
2.86,15.424965550904712,125
2.87,12.434827152054435,25
2.87,15.631161983695762,125
2.88,12.577511755372207,25
2.88,15.834555940762193,125
2.89,12.716569204046673,25
2.89,16.045574672209643,125
2.9,12.860726036720298,25
2.9,16.250749294013275,125
2.91,13.000715808732455,25
2.91,16.458195763571815,125
2.92,13.139018461592116,25
2.92,16.665249858649897,125
2.93,13.278543252656059,25
2.93,16.868105213247595,125
2.94,13.411891966580132,25
2.94,17.07541831578661,125
2.95,13.550223577448728,25
2.95,17.286849126186908,125
2.96,13.69086778507359,25
2.96,17.49511875970683,125
2.97,13.829048469034424,25
2.97,17.70969354162683,125
2.98,13.970014808269475,25
2.98,17.911484496310884,125
2.99,14.109711660499386,25
2.99,18.11352336872243,125
3.0,14.245681627805702,25
3.0,18.328691884600754,125
3.0100000000000002,14.384992463266151,25
3.0100000000000002,18.537319603532616,125
3.02,14.52014817347469,25
3.02,18.745978011974344,125
3.0300000000000002,14.65751754921014,25
3.0300000000000002,18.95318359710504,125
3.04,14.796511224991118,25
3.04,19.15598922912624,125
3.0500000000000003,14.931390726208571,25
3.0500000000000003,19.363771584004787,125
3.06,15.070748467665425,25
3.06,19.572756729922975,125
3.0700000000000003,15.211425876780694,25
3.0700000000000003,19.77727419789896,125
3.08,15.349315127869797,25
3.08,19.990530574170503,125
3.09,15.488549002036525,25
3.09,20.195817925588425,125
3.1,15.62687935198715,25
3.1,20.402683430346563,125
3.11,15.761399313647695,25
3.11,20.619171944512367,125
3.12,15.903170200788523,25
3.12,20.82458774823804,125
3.13,16.041480341028482,25
3.13,21.029036935142045,125
3.14,16.181356680621075,25
3.14,21.234611454835076,125
3.15,16.322528775633263,25
3.15,21.437500371162837,125
3.16,16.458433558914408,25
3.16,21.64686900994994,125
3.17,16.598446995677392,25
3.17,21.856630334500828,125
3.18,16.738080042849774,25
3.18,22.06123378312837,125
3.19,16.871438617397875,25
3.19,22.272763756188873,125
3.2,17.011837747347748,25
3.2,22.474354853063776,125
3.21,17.150529752829303,25
3.21,22.67622107845211,125
3.22,17.287832055658566,25
3.22,22.889525885558825,125
3.23,17.42773744677176,25
3.23,23.091699704679613,125
3.24,17.56281899262943,25
3.24,23.299034690053517,125
3.25,17.702218581690428,25
3.25,23.505142111224657,125
3.2600000000000002,17.841756097101786,25
3.2600000000000002,23.70626274146735,125
3.27,17.974932294099403,25
3.27,23.917767923619504,125
3.2800000000000002,18.112483643915425,25
3.2800000000000002,24.11649172619443,125
3.29,18.247597268831637,25
3.29,24.31444682990484,125
3.3000000000000003,18.382811087558473,25
3.3000000000000003,24.52318063319349,125
3.31,18.52100927948213,25
3.31,24.72492576068058,125
3.3200000000000003,18.659838411193746,25
3.3200000000000003,24.9318837570153,125
3.33,18.799126474441444,25
3.33,25.14443736125584,125
3.34,18.935387274948454,25
3.34,25.352846472455322,125
3.35,19.068615500521236,25
3.35,25.56834540891157,125
3.36,19.203867470750023,25
3.36,25.778215687728697,125
3.37,19.341799283504905,25
3.37,25.986628687052754,125
3.38,19.477059843670734,25
3.38,26.193864150360074,125
3.39,19.613776571946715,25
3.39,26.392027816497034,125
3.4,19.751318855675887,25
3.4,26.578031125401587,125
3.41,19.884426917748762,25
3.41,26.748904857947608,125
3.42,20.022668498394218,25
3.42,26.90167979500883,125
3.43,20.15945380659175,25
3.43,27.033386717459017,125
3.44,20.297166036266624,25
3.44,27.1410564061719,125
3.45,20.43480857307015,25
3.45,27.221719642021235,125
3.46,20.56714076367227,25
3.46,27.272407205880764,125
3.47,20.70382233378868,25
3.48,20.84122816061911,25
3.49,20.97401861810834,25
3.5,21.11256188730738,25
3.5100000000000002,21.248459521925835,25
3.52,21.38372222006447,25
3.5300000000000002,21.52030176933121,25
3.54,21.650102356890688,25
3.5500000000000003,21.789771769362154,25
3.56,21.927588038782222,25
3.5700000000000003,22.06170245780106,25
3.58,22.200755416071274,25
3.59,22.336690127627485,25
3.6,22.469297696317476,25
3.61,22.60581153013044,25
3.62,22.742637306078997,25
3.63,22.878341193422607,25
3.64,23.01256513108788,25
3.65,23.142045797727956,25
3.66,23.275123541495834,25
3.67,23.40984368541079,25
3.68,23.540468940864226,25
3.69,23.672994870360263,25
3.7,23.80483789713464,25
3.71,23.935278306820233,25
3.72,24.068222901698153,25
3.73,24.198195214064626,25
3.74,24.33165742398616,25
3.75,24.471648529212906,25
3.7600000000000002,24.602830536501195,25
3.77,24.736838715271286,25
3.7800000000000002,24.872657141858916,25
3.79,25.0030685415675,25
3.8000000000000003,25.136978701138318,25
3.81,25.269006869669912,25
3.8200000000000003,25.40164085717973,25
3.83,25.53680050635603,25
3.84,25.666701290770565,25
3.85,25.801620152758936,25
3.86,25.941103851890478,25
3.87,26.078002876186495,25
3.88,26.213900512279707,25
3.89,26.34643751724131,25
3.9,26.477845302592925,25
3.91,26.604471067158766,25
3.92,26.72517496908454,25
3.93,26.838817166515582,25
3.94,26.944257817597247,25
3.95,27.04035708047488,25
3.96,27.12597511329383,25
3.97,27.19997207419944,25
3.98,27.26120812133706,25
3.99,27.308543412852035,25
